Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
562,"562.99733","Escherichia coli ab4138c4-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99672","Escherichia coli de2f6ac6-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.58781","Escherichia coli strain ENV316","ampicillin","Susceptible",,,,,"Disk diffusion",,,"Thermo Fisher Scientific","clsi",2013,,,,"Laboratory Method",,"29184361"
562,"562.100901","Escherichia coli bd15cc36-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99393","Escherichia coli 91cfde40-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100457","Escherichia coli 04be2c78-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100675","Escherichia coli 8088347a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22697","Escherichia coli O81:H27 strain ECO0287","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.22591","Escherichia coli O54:H2 strain ECO0167","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.65546","Escherichia coli strain AMC_657","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.7629","Escherichia coli strain 500864_aEPEC","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.64855","Escherichia coli strain AMC_967","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100962","Escherichia coli 5c216a52-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65312","Escherichia coli strain AMC_397","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.98718","Escherichia coli a5a843d6-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100778","Escherichia coli f6efdb6e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98991","Escherichia coli 58e9246a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100872","Escherichia coli ccea3dcc-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98366","Escherichia coli d87c9bcc-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.7685","Escherichia coli strain 403308_aEPEC","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.7619","Escherichia coli strain G100788-1A","ampicillin","Susceptible","<=2","<=","2","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.145029","Escherichia coli PT_EC0007","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.98568","Escherichia coli c117b2d2-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99909","Escherichia coli d427d3e2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99019","Escherichia coli 7c78beb8-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99857","Escherichia coli e9862bd6-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100241","Escherichia coli 2c510800-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98261","Escherichia coli 82d92ef0-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.144961","Escherichia coli PT_EC0004","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.99843","Escherichia coli ecc175c6-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98680","Escherichia coli b6a0f494-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100780","Escherichia coli 01347184-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.45671","Escherichia coli strain EC_102","ampicillin","Susceptible","18",,"18","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.98447","Escherichia coli 710c1f20-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99371","Escherichia coli af039fd8-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.140829","Escherichia coli 016-E1-S01","ampicillin/sulbactam","Susceptible",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.99382","Escherichia coli 91099fb4-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98971","Escherichia coli becdeb8a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.98361","Escherichia coli b542b88a-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.97890","Escherichia coli 8289ff06-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.97784","Escherichia coli 0c2e2ca6-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.98653","Escherichia coli d80d182e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100812","Escherichia coli fdc4c314-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98535","Escherichia coli 1168f4ee-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.97827","Escherichia coli aedc754e-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.144977","Escherichia coli PT_EC0200","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.97845","Escherichia coli 907dfe3c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.97892","Escherichia coli 84381c52-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.100452","Escherichia coli 041a72a4-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99942","Escherichia coli 623003fe-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22798","Escherichia coli O75:H5 strain ECO0396","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.98764","Escherichia coli 99590e2a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.64991","Escherichia coli strain AMC_748","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.7763","Escherichia coli strain 200232","ampicillin","Susceptible","4",,"4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98299","Escherichia coli 4872f75a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99331","Escherichia coli e265d626-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99482","Escherichia coli 8ac3024a-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100194","Escherichia coli adf6c926-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98138","Escherichia coli 0907df2c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.22458","Escherichia coli O8:H4 strain ECO0030","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100481","Escherichia coli fe805728-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7646","Escherichia coli strain 201214_aEPEC","ampicillin","Susceptible","8",,"8","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.100619","Escherichia coli c4e10094-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98282","Escherichia coli 95fc6182-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.97986","Escherichia coli d5740956-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.65451","Escherichia coli strain AMC_719","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.97821","Escherichia coli 62b642fc-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.22517","Escherichia coli O18:H5 strain ECO0091","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.98793","Escherichia coli 73ce23f2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.7772","Escherichia coli strain G400792","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.145816","Escherichia coli MSHS 161","ampicillin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.100511","Escherichia coli e02ac1ae-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98431","Escherichia coli 2fd7c4b4-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.22726","Escherichia coli O18:H7 strain ECO0313","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100776","Escherichia coli 011ab460-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65608","Escherichia coli strain AMC_140","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.65250","Escherichia coli strain AMC_462","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.98681","Escherichia coli b7e2ab68-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.98303","Escherichia coli 4a187be8-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.45601","Escherichia coli strain EC_92","ampicillin/sulbactam","Susceptible","19",,"19","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.22636","Escherichia coli O17:H18 strain ECO0223","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100251","Escherichia coli 39a422bc-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98770","Escherichia coli 33d93386-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.65321","Escherichia coli strain AMC_70","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.97946","Escherichia coli 7fc72128-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.65256","Escherichia coli strain AMC_446","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100279","Escherichia coli 5c837814-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65181","Escherichia coli strain AMC_513","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.98631","Escherichia coli 9adc9316-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99689","Escherichia coli 4d327932-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100112","Escherichia coli eb9abfe0-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.58774","Escherichia coli strain ENV190","ampicillin","Susceptible","8",,"8","mg/L","Broth dilution",,,"Thermo Fisher Scientific","eucast",2015,,,,"Laboratory Method",,"29184361"
562,"562.98060","Escherichia coli 7e94a668-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.98172","Escherichia coli 485960ba-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.99873","Escherichia coli e8bbd2d2-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.45652","Escherichia coli strain EC_28","ampicillin/sulbactam","Susceptible","22",,"22","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.145441","Escherichia coli GMS 009B","ampicillin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.99179","Escherichia coli cc776932-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98364","Escherichia coli b3bde4da-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.98093","Escherichia coli 7fdcf5c0-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.65557","Escherichia coli strain AMC_643","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.65567","Escherichia coli strain AMC_631","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100539","Escherichia coli ce066ffa-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65245","Escherichia coli strain AMC_457","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.99635","Escherichia coli 9047dcd0-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22878","Escherichia coli O25:H4 strain ECO0387","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.99676","Escherichia coli dee5fcc8-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99442","Escherichia coli 4ea86f4c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99115","Escherichia coli e2339558-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65422","Escherichia coli strain AMC_817","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.99986","Escherichia coli c7203964-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98983","Escherichia coli 341cf22e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.98129","Escherichia coli bbccec84-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.100424","Escherichia coli 00cce8a2-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98123","Escherichia coli d66d5114-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.22514","Escherichia coli O25:H4 strain ECO0087","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100461","Escherichia coli f07507fa-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99569","Escherichia coli e18899a0-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98050","Escherichia coli 36105f1c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.99919","Escherichia coli 3980261e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.45641","Escherichia coli strain EC_05","ampicillin/sulbactam","Susceptible","22",,"22","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.100107","Escherichia coli 7cf6b444-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98040","Escherichia coli c199c402-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.98577","Escherichia coli 34aaa9de-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100454","Escherichia coli 043580d0-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98675","Escherichia coli deed670c-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.65258","Escherichia coli strain AMC_445","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.97941","Escherichia coli 85191a64-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.99297","Escherichia coli 7e518f4e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98771","Escherichia coli bcac963a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.57329","Escherichia coli strain 24742_1#381","ampicillin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.100020","Escherichia coli 8e95ebee-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.64976","Escherichia coli strain AMC_93","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.98256","Escherichia coli 81fbc52e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99134","Escherichia coli 8a96b018-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100856","Escherichia coli bdaaaa72-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7677","Escherichia coli strain 500095","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.58769","Escherichia coli strain ENV49","ampicillin/sulbactam","Susceptible","2/1",,"2/1","mg/L","Broth dilution",,,"Thermo Fisher Scientific","eucast",2015,,,,"Laboratory Method",,"29184361"
562,"562.7759","Escherichia coli strain 102328_aEPEC","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99540","Escherichia coli 3fd5fdae-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65452","Escherichia coli strain AMC_720","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.99236","Escherichia coli a1d56350-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98755","Escherichia coli ba557622-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.98184","Escherichia coli 4d803fbe-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.97922","Escherichia coli e639fcfe-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.65587","Escherichia coli strain AMC_608","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.100191","Escherichia coli ad38fc20-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100448","Escherichia coli eed802bc-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100687","Escherichia coli 9b985cc8-7bb8-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22710","Escherichia coli O75:H7 strain ECO0195","ampicillin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.144949","Escherichia coli PT_EC0017","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.100642","Escherichia coli 26fc004e-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.65299","Escherichia coli strain AMC_404","ampicillin","Susceptible",,,,,,,,,"eucast",2019,,,,"Laboratory Method",,"32205351"
562,"562.99408","Escherichia coli ddf9894c-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99296","Escherichia coli 3c6eab2a-7bb9-11e9-a8d3-68b59976a384","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.145051","Escherichia coli PT_EC0201","ampicillin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
